Class1,Property,object
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/B85EDA23-8A19-46C4-8D47-9968A45FCB31
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/29EC4228-7A32-41DB-AC73-B80DB66EA743
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/4AF7D3CC-A139-4C7E-83C0-67EA8B628001
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/F46C02BA-18AC-4F9F-856A-64DD56591700
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/2B1B2FFA-6CDD-4C54-B8C3-475757E347FF
https://data.crow.nl/imbor/def/7F3202B1-9A3B-4E02-B4F4-31EBCE6B8DEF,hasAspect,https://data.crow.nl/imbor/def/7D504C5C-405A-4291-A7BD-4C559A3749EF
https://data.crow.nl/imbor/def/99688FE8-D174-4FC8-A48B-F4762E9467A9,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/ED3C635D-72F1-40E1-A019-7E92BAEE20B6,hasAspect,https://data.crow.nl/imbor/def/2B1B2FFA-6CDD-4C54-B8C3-475757E347FF
https://data.crow.nl/imbor/def/1F568845-FE9D-4C85-8E6F-1D5CE1FC2976,isAspectOf,https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB
https://data.crow.nl/imbor/def/1F568845-FE9D-4C85-8E6F-1D5CE1FC2976,isAspectOf,https://data.crow.nl/imbor/def/B4C44E57-5F1D-4A81-A9DD-325763643BD0
https://data.crow.nl/imbor/def/DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF,isAspectOf,https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB
https://data.crow.nl/imbor/def/DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF,isAspectOf,https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133
https://data.crow.nl/imbor/def/DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF,isAspectOf,https://data.crow.nl/imbor/def/B4C44E57-5F1D-4A81-A9DD-325763643BD0
https://data.crow.nl/imbor/def/F78CD6C8-95EC-4319-A698-7EC24959A9ED,isAspectOf,https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB
https://data.crow.nl/imbor/def/F78CD6C8-95EC-4319-A698-7EC24959A9ED,isAspectOf,https://data.crow.nl/imbor/def/B4C44E57-5F1D-4A81-A9DD-325763643BD0
https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1,isAspectOf,https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB
https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1,isAspectOf,https://data.crow.nl/imbor/def/F16F8FFE-4069-41BA-A8C0-3321DD85CABE
https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1,isAspectOf,https://data.crow.nl/imbor/def/B4C44E57-5F1D-4A81-A9DD-325763643BD0
https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1,isAspectOf,https://data.crow.nl/imbor/def/F2F5D7FC-8705-4352-869B-FE3971166FD9
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/1F568845-FE9D-4C85-8E6F-1D5CE1FC2976
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/F78CD6C8-95EC-4319-A698-7EC24959A9ED
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasAspect,https://data.crow.nl/imbor/def/5E43C774-B9BA-4D3C-B99A-D2A25ECE7DDC
https://data.crow.nl/imbor/def/40D30DE7-5F7E-4A16-8F2E-85F305BE18FB,hasOutput,https://data.crow.nl/imbor/def/3E3F7D57-BED7-4B4E-AFA7-7F017E71BA37
https://data.crow.nl/imbor/def/F16F8FFE-4069-41BA-A8C0-3321DD85CABE,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/F16F8FFE-4069-41BA-A8C0-3321DD85CABE,hasAspect,https://data.crow.nl/imbor/def/1E70E113-B947-4ED9-9AEE-0C44158E69E1
https://data.crow.nl/imbor/def/F16F8FFE-4069-41BA-A8C0-3321DD85CABE,hasOutput,https://data.crow.nl/imbor/def/3E3F7D57-BED7-4B4E-AFA7-7F017E71BA37
https://data.crow.nl/imbor/def/E67193CB-2051-4527-91C8-CC59BB0CEBFB,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/E67193CB-2051-4527-91C8-CC59BB0CEBFB,hasOutput,https://data.crow.nl/imbor/def/3E3F7D57-BED7-4B4E-AFA7-7F017E71BA37
https://data.crow.nl/imbor/def/17EDBFED-DEB2-45A9-BC19-9B22BE980CE6,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/17EDBFED-DEB2-45A9-BC19-9B22BE980CE6,hasOutput,https://data.crow.nl/imbor/def/3E3F7D57-BED7-4B4E-AFA7-7F017E71BA37
https://data.crow.nl/imbor/def/B0A4133C-F613-43DD-A4AF-B539571C1E9B,isAspectOf,https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133
https://data.crow.nl/imbor/def/B0A4133C-F613-43DD-A4AF-B539571C1E9B,isAspectOf,https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964
https://data.crow.nl/imbor/def/B0A4133C-F613-43DD-A4AF-B539571C1E9B,isAspectOf,https://data.crow.nl/imbor/def/74F35552-7109-4DC2-9AFA-91F0D8FF1D09
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasAspect,https://data.crow.nl/imbor/def/DDAEC7C7-2E9E-412F-B15A-27AF8965B1FF
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasAspect,https://data.crow.nl/imbor/def/F46C02BA-18AC-4F9F-856A-64DD56591700
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasAspect,https://data.crow.nl/imbor/def/B0A4133C-F613-43DD-A4AF-B539571C1E9B
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasAspect,https://data.crow.nl/imbor/def/5E43C774-B9BA-4D3C-B99A-D2A25ECE7DDC
https://data.crow.nl/imbor/def/10D3883E-B5E4-4A1A-B0B4-471DE5E55133,hasOutput,https://data.crow.nl/imbor/def/3E3F7D57-BED7-4B4E-AFA7-7F017E71BA37
https://data.crow.nl/imbor/def/4E87995B-0A9B-4EC5-A3EF-D63B33FD8994,isAspectOf,https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151
https://data.crow.nl/imbor/def/FA90C880-218B-4F15-AA66-92F645983630,isAspectOf,https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151
https://data.crow.nl/imbor/def/FA90C880-218B-4F15-AA66-92F645983630,isAspectOf,https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE
https://data.crow.nl/imbor/def/AE0870E4-3F94-44AC-8D4E-76112CA7F5F3,isAspectOf,https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151
https://data.crow.nl/imbor/def/AE0870E4-3F94-44AC-8D4E-76112CA7F5F3,isAspectOf,https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE
https://data.crow.nl/imbor/def/46288188-834F-4D58-A95D-DFDAE6247D78,isAspectOf,https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/6832391D-2EE0-461B-BCC9-D043DD14E542
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/4E87995B-0A9B-4EC5-A3EF-D63B33FD8994
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/B8349648-76E8-4AB3-B635-D81FDF7F667E
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/2FAD345E-007F-48A1-9A9A-1FB4C767E6C6
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/765AA149-277D-4899-827C-3BB33CAA9DAE
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/5F05B2AB-C37E-45FD-A5C4-3FFA1306A749
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/B62593E4-A9B6-42EF-BD66-644391E37AFA
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/04B3D4EF-132D-42D9-B773-7E2A2EBF89D1
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/B1528BB6-8EA5-4E57-81E0-50D9DB16EC11
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/FA90C880-218B-4F15-AA66-92F645983630
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/AE0870E4-3F94-44AC-8D4E-76112CA7F5F3
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/57894D06-D106-4768-A6B3-486D117433F2
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/69B70656-4E6C-4BF0-89C5-504AC743AFBA
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/FA36EAFC-8CEE-4CE2-8FDC-F07B21AE3A4D
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/1E05F90D-8AB9-4501-B1B8-CB38314F3CF1
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/D5098738-76C0-48B7-A318-FAEB9ED7B468
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasAspect,https://data.crow.nl/imbor/def/46288188-834F-4D58-A95D-DFDAE6247D78
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/38A36B34-A593-499D-B210-0C48FB40CA3B
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasOutput,https://data.crow.nl/imbor/def/F422A3B2-A24B-4BA0-8370-6E8C6F316267
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/F3202A49-5227-45E2-92D0-826CE6CF5974
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/B572DAE1-FC8C-43E9-B31C-7123ABD151D8
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/8FB333FC-E296-4619-A84B-FAC4E8F704E8
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/379E3F9D-964F-4D4E-8F0C-140E3FA669B2
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasPart,https://data.crow.nl/imbor/def/0CD022C3-D556-4DE9-845B-2B8D07FC247A
https://data.crow.nl/imbor/def/366207DF-0B72-46A6-8E10-000085D60151,hasOutput,https://data.crow.nl/imbor/def/543BDAD0-8B6E-44B3-B9BC-0BEFE82B00CB
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/765AA149-277D-4899-827C-3BB33CAA9DAE
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/5F05B2AB-C37E-45FD-A5C4-3FFA1306A749
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/B62593E4-A9B6-42EF-BD66-644391E37AFA
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/04B3D4EF-132D-42D9-B773-7E2A2EBF89D1
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/B1528BB6-8EA5-4E57-81E0-50D9DB16EC11
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/FA90C880-218B-4F15-AA66-92F645983630
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/AE0870E4-3F94-44AC-8D4E-76112CA7F5F3
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/57894D06-D106-4768-A6B3-486D117433F2
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/69B70656-4E6C-4BF0-89C5-504AC743AFBA
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/FA36EAFC-8CEE-4CE2-8FDC-F07B21AE3A4D
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/1E05F90D-8AB9-4501-B1B8-CB38314F3CF1
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasAspect,https://data.crow.nl/imbor/def/D5098738-76C0-48B7-A318-FAEB9ED7B468
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/38A36B34-A593-499D-B210-0C48FB40CA3B
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasOutput,https://data.crow.nl/imbor/def/F422A3B2-A24B-4BA0-8370-6E8C6F316267
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/F3202A49-5227-45E2-92D0-826CE6CF5974
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/B572DAE1-FC8C-43E9-B31C-7123ABD151D8
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/8FB333FC-E296-4619-A84B-FAC4E8F704E8
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/379E3F9D-964F-4D4E-8F0C-140E3FA669B2
https://data.crow.nl/imbor/def/6156AD75-A23C-4B5F-8095-C773CD6EBFFE,hasPart,https://data.crow.nl/imbor/def/0CD022C3-D556-4DE9-845B-2B8D07FC247A
https://data.crow.nl/imbor/def/6686B4FB-69AD-4505-AE9A-BE9660BBE428,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/6686B4FB-69AD-4505-AE9A-BE9660BBE428,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/17038D4A-7317-491D-9848-AD59132C3886,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/17038D4A-7317-491D-9848-AD59132C3886,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/343B384E-2239-4156-8DF1-395E51347477,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/343B384E-2239-4156-8DF1-395E51347477,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/B926AC4A-72E6-4C9C-B4D1-F49000800994,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/B926AC4A-72E6-4C9C-B4D1-F49000800994,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/307587AC-BC3E-4ED7-9948-D012492E23AA,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/307587AC-BC3E-4ED7-9948-D012492E23AA,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/6786512E-D3C7-43A1-BD16-F682687825BC,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/6786512E-D3C7-43A1-BD16-F682687825BC,isAspectOf,https://data.crow.nl/imbor/def/C595A3E5-C3F2-4882-9F39-69E46E40DE78
https://data.crow.nl/imbor/def/1009458F-7EEC-4D13-827E-B9D6638D07C3,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/2BC9B62F-78CD-4B84-BCE6-1F91F50A2A52,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/C72BAC4E-B402-4DBA-8F4F-E9676A53352F,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/8F072943-3691-4B9B-9C11-5AA184FEAC5D,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/A16B27B1-9316-47F0-A2EF-37F168C4F478,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/DC23672C-B29B-4916-928C-B899E422F5BA,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/74F9996A-FCC7-4E54-BE3C-345D5FF64C54,isAspectOf,https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/6686B4FB-69AD-4505-AE9A-BE9660BBE428
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/17038D4A-7317-491D-9848-AD59132C3886
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/343B384E-2239-4156-8DF1-395E51347477
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/B926AC4A-72E6-4C9C-B4D1-F49000800994
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/307587AC-BC3E-4ED7-9948-D012492E23AA
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/6786512E-D3C7-43A1-BD16-F682687825BC
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/1009458F-7EEC-4D13-827E-B9D6638D07C3
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/2BC9B62F-78CD-4B84-BCE6-1F91F50A2A52
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/C72BAC4E-B402-4DBA-8F4F-E9676A53352F
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/8F072943-3691-4B9B-9C11-5AA184FEAC5D
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/A16B27B1-9316-47F0-A2EF-37F168C4F478
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/DC23672C-B29B-4916-928C-B899E422F5BA
https://data.crow.nl/imbor/def/6B356ED5-1BFE-4852-8592-5E90AD03D4C4,hasAspect,https://data.crow.nl/imbor/def/74F9996A-FCC7-4E54-BE3C-345D5FF64C54
https://data.crow.nl/imbor/def/7EF2CD18-75C4-46F2-ABF9-B6B34544953A,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
https://data.crow.nl/imbor/def/7C920C75-812E-47B4-9A3D-3041A9042E1A,isAspectOf,https://data.crow.nl/imbor/def/5569C65A-3A18-4051-9112-CE50F353F6D7
https://data.crow.nl/imbor/def/5569C65A-3A18-4051-9112-CE50F353F6D7,hasAspect,https://data.crow.nl/imbor/def/7C920C75-812E-47B4-9A3D-3041A9042E1A
https://data.crow.nl/imbor/def/8C6889F5-04B8-4B60-981B-67E93E02A32B,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/CCDD7CB3-0C58-4D68-8DA2-41F039BB84AB,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/B1387A0E-DC3A-4614-B915-5431C6A0506B,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/F31D9A01-3D0F-4A8E-89A1-A4464BEEF032,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/D7CD2D6E-DAE9-486C-963A-E3B61EA655DF,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/C489A7F0-1F29-49B1-B212-68DBFB3B62D0,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/13DF22F1-EE84-4186-8A2B-B25023C48AA0,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/38671D89-49A9-4C3B-9F52-04C4FDECBC5E,isAspectOf,https://data.crow.nl/imbor/def/8A955BF5-0944-46D7-9DC1-F1FDFA0C1BE9
https://data.crow.nl/imbor/def/38671D89-49A9-4C3B-9F52-04C4FDECBC5E,isAspectOf,https://data.crow.nl/imbor/def/9DA972D3-03DD-4CCF-AE66-FB712A2A6908
https://data.crow.nl/imbor/def/BE364660-DEC7-43DB-9C3C-0736A56A82AC,isAspectOf,https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964
https://data.crow.nl/imbor/def/E0729965-B84A-408E-9729-3BE37AFDB0AA,isAspectOf,https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964
https://data.crow.nl/imbor/def/4A6DB94D-E54E-4013-B1BD-062EB7DFD0BA,isAspectOf,https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964
https://data.crow.nl/imbor/def/5B98E4D0-5E6D-410D-BF69-EAE541612740,isAspectOf,https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/BE364660-DEC7-43DB-9C3C-0736A56A82AC
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/787D01C2-CC9B-4B01-83C1-FE623192642E
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/E0729965-B84A-408E-9729-3BE37AFDB0AA
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/4A6DB94D-E54E-4013-B1BD-062EB7DFD0BA
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/5B98E4D0-5E6D-410D-BF69-EAE541612740
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/D5319C83-23EB-419D-9503-148D22743C35
https://data.crow.nl/imbor/def/A15450E3-DCBB-4471-8211-443117A85964,hasAspect,https://data.crow.nl/imbor/def/E3E112B3-E46F-45C4-B2C9-B152E6F805A1
